ust_kategori,hayvansal_alt_grup,il_kod,il_adi,ilce_kod,ilce_adi,period,duzey_kodu,duzey_tip,y2021,y2022,y2023,y2024,il_ilce_adi
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,16,Bursa,1343,Gemlik,yillik,1343,4,1,1,1,1,Bursa Gemlik
Hayvansal Üretim,Canlý Hayvan Sayýsý,16,Bursa,1411,Ýnegöl,yillik,1411,4,58,51,51,51,Bursa Ýnegöl
Hayvansal Üretim,Diðer,16,Bursa,1411,Ýnegöl,yillik,1411,4,510,537,531,522,Bursa Ýnegöl
Hayvansal Üretim,Kýrkýlan Hayvan,16,Bursa,1411,Ýnegöl,yillik,1411,4,3,3,3,3,Bursa Ýnegöl
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,16,Bursa,1411,Ýnegöl,yillik,1411,4,3,3,3,3,Bursa Ýnegöl
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,16,Bursa,1411,Ýnegöl,yillik,1411,4,1,1,1,1,Bursa Ýnegöl
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,16,Bursa,1411,Ýnegöl,yillik,1411,4,1,1,1,1,Bursa Ýnegöl
Hayvansal Üretim,Canlý Hayvan Sayýsý,16,Bursa,1420,Ýznik,yillik,1420,4,58,51,51,51,Bursa Ýznik
Hayvansal Üretim,Diðer,16,Bursa,1420,Ýznik,yillik,1420,4,348,376,385,377,Bursa Ýznik
Hayvansal Üretim,Kýrkýlan Hayvan,16,Bursa,1420,Ýznik,yillik,1420,4,3,3,3,3,Bursa Ýznik
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,16,Bursa,1420,Ýznik,yillik,1420,4,3,3,3,3,Bursa Ýznik
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,16,Bursa,1420,Ýznik,yillik,1420,4,1,1,1,1,Bursa Ýznik
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,16,Bursa,1420,Ýznik,yillik,1420,4,1,1,1,1,Bursa Ýznik
Hayvansal Üretim,Canlý Hayvan Sayýsý,16,Bursa,1434,Karacabey,yillik,1434,4,58,51,51,51,Bursa Karacabey
Hayvansal Üretim,Diðer,16,Bursa,1434,Karacabey,yillik,1434,4,569,521,559,552,Bursa Karacabey
Hayvansal Üretim,Kýrkýlan Hayvan,16,Bursa,1434,Karacabey,yillik,1434,4,3,3,3,3,Bursa Karacabey
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,16,Bursa,1434,Karacabey,yillik,1434,4,3,3,3,3,Bursa Karacabey
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,16,Bursa,1434,Karacabey,yillik,1434,4,1,1,1,1,Bursa Karacabey
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,16,Bursa,1434,Karacabey,yillik,1434,4,1,1,1,1,Bursa Karacabey
Hayvansal Üretim,Canlý Hayvan Sayýsý,16,Bursa,1457,Keles,yillik,1457,4,58,51,51,51,Bursa Keles
Hayvansal Üretim,Diðer,16,Bursa,1457,Keles,yillik,1457,4,428,426,423,425,Bursa Keles
Hayvansal Üretim,Kýrkýlan Hayvan,16,Bursa,1457,Keles,yillik,1457,4,3,3,3,3,Bursa Keles
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,16,Bursa,1457,Keles,yillik,1457,4,3,3,3,3,Bursa Keles
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,16,Bursa,1457,Keles,yillik,1457,4,1,1,1,1,Bursa Keles
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,16,Bursa,1457,Keles,yillik,1457,4,1,1,1,1,Bursa Keles
Hayvansal Üretim,Canlý Hayvan Sayýsý,16,Bursa,1530,Mudanya,yillik,1530,4,58,51,51,51,Bursa Mudanya
Hayvansal Üretim,Diðer,16,Bursa,1530,Mudanya,yillik,1530,4,442,452,442,420,Bursa Mudanya
Hayvansal Üretim,Kýrkýlan Hayvan,16,Bursa,1530,Mudanya,yillik,1530,4,2,2,3,3,Bursa Mudanya
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,16,Bursa,1530,Mudanya,yillik,1530,4,3,3,3,3,Bursa Mudanya
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,16,Bursa,1530,Mudanya,yillik,1530,4,1,1,1,1,Bursa Mudanya
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,16,Bursa,1530,Mudanya,yillik,1530,4,1,1,1,1,Bursa Mudanya
Hayvansal Üretim,Canlý Hayvan Sayýsý,16,Bursa,1535,Mustafakemalpaþa,yillik,1535,4,58,51,51,51,Bursa Mustafakemalpaþa
Hayvansal Üretim,Diðer,16,Bursa,1535,Mustafakemalpaþa,yillik,1535,4,501,544,542,511,Bursa Mustafakemalpaþa
Hayvansal Üretim,Kýrkýlan Hayvan,16,Bursa,1535,Mustafakemalpaþa,yillik,1535,4,3,3,3,3,Bursa Mustafakemalpaþa
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,16,Bursa,1535,Mustafakemalpaþa,yillik,1535,4,3,3,3,3,Bursa Mustafakemalpaþa
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,16,Bursa,1535,Mustafakemalpaþa,yillik,1535,4,1,1,1,1,Bursa Mustafakemalpaþa
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,16,Bursa,1535,Mustafakemalpaþa,yillik,1535,4,1,1,1,1,Bursa Mustafakemalpaþa
Hayvansal Üretim,Canlý Hayvan Sayýsý,16,Bursa,1553,Orhaneli,yillik,1553,4,58,51,51,51,Bursa Orhaneli
Hayvansal Üretim,Diðer,16,Bursa,1553,Orhaneli,yillik,1553,4,466,478,481,489,Bursa Orhaneli
Hayvansal Üretim,Kýrkýlan Hayvan,16,Bursa,1553,Orhaneli,yillik,1553,4,3,3,3,3,Bursa Orhaneli
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,16,Bursa,1553,Orhaneli,yillik,1553,4,3,3,3,3,Bursa Orhaneli
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,16,Bursa,1553,Orhaneli,yillik,1553,4,1,1,1,1,Bursa Orhaneli
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,16,Bursa,1553,Orhaneli,yillik,1553,4,1,1,1,1,Bursa Orhaneli
Hayvansal Üretim,Canlý Hayvan Sayýsý,16,Bursa,1554,Orhangazi,yillik,1554,4,58,51,51,51,Bursa Orhangazi
Hayvansal Üretim,Diðer,16,Bursa,1554,Orhangazi,yillik,1554,4,406,394,408,407,Bursa Orhangazi
Hayvansal Üretim,Kýrkýlan Hayvan,16,Bursa,1554,Orhangazi,yillik,1554,4,2,2,2,3,Bursa Orhangazi
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,16,Bursa,1554,Orhangazi,yillik,1554,4,3,3,3,3,Bursa Orhangazi
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,16,Bursa,1554,Orhangazi,yillik,1554,4,1,1,1,1,Bursa Orhangazi
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,16,Bursa,1554,Orhangazi,yillik,1554,4,1,1,1,1,Bursa Orhangazi
Hayvansal Üretim,Canlý Hayvan Sayýsý,16,Bursa,1725,Yeniþehir,yillik,1725,4,58,51,51,51,Bursa Yeniþehir
Hayvansal Üretim,Diðer,16,Bursa,1725,Yeniþehir,yillik,1725,4,512,496,508,493,Bursa Yeniþehir
Hayvansal Üretim,Kýrkýlan Hayvan,16,Bursa,1725,Yeniþehir,yillik,1725,4,3,3,3,3,Bursa Yeniþehir
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,16,Bursa,1725,Yeniþehir,yillik,1725,4,3,3,3,3,Bursa Yeniþehir
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,16,Bursa,1725,Yeniþehir,yillik,1725,4,1,1,1,1,Bursa Yeniþehir
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,16,Bursa,1725,Yeniþehir,yillik,1725,4,1,1,1,1,Bursa Yeniþehir
Hayvansal Üretim,Canlý Hayvan Sayýsý,16,Bursa,1783,Büyükorhan,yillik,1783,4,58,51,51,51,Bursa Büyükorhan
Hayvansal Üretim,Diðer,16,Bursa,1783,Büyükorhan,yillik,1783,4,345,359,365,370,Bursa Büyükorhan
Hayvansal Üretim,Kýrkýlan Hayvan,16,Bursa,1783,Büyükorhan,yillik,1783,4,3,3,3,3,Bursa Büyükorhan
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,16,Bursa,1783,Büyükorhan,yillik,1783,4,3,3,3,3,Bursa Büyükorhan
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,16,Bursa,1783,Büyükorhan,yillik,1783,4,1,1,1,1,Bursa Büyükorhan
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,16,Bursa,1783,Büyükorhan,yillik,1783,4,1,1,1,1,Bursa Büyükorhan
Hayvansal Üretim,Canlý Hayvan Sayýsý,16,Bursa,1799,Harmancýk,yillik,1799,4,58,51,51,51,Bursa Harmancýk
Hayvansal Üretim,Diðer,16,Bursa,1799,Harmancýk,yillik,1799,4,346,364,383,395,Bursa Harmancýk
Hayvansal Üretim,Kýrkýlan Hayvan,16,Bursa,1799,Harmancýk,yillik,1799,4,2,2,2,2,Bursa Harmancýk
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,16,Bursa,1799,Harmancýk,yillik,1799,4,3,3,3,3,Bursa Harmancýk
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,16,Bursa,1799,Harmancýk,yillik,1799,4,1,1,1,1,Bursa Harmancýk
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,16,Bursa,1799,Harmancýk,yillik,1799,4,1,1,1,1,Bursa Harmancýk
Hayvansal Üretim,Canlý Hayvan Sayýsý,16,Bursa,1829,Nilüfer,yillik,1829,4,58,53,53,53,Bursa Nilüfer
Hayvansal Üretim,Diðer,16,Bursa,1829,Nilüfer,yillik,1829,4,408,400,419,423,Bursa Nilüfer
Hayvansal Üretim,Kýrkýlan Hayvan,16,Bursa,1829,Nilüfer,yillik,1829,4,3,3,3,3,Bursa Nilüfer
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,16,Bursa,1829,Nilüfer,yillik,1829,4,3,3,3,3,Bursa Nilüfer
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,16,Bursa,1829,Nilüfer,yillik,1829,4,1,1,1,1,Bursa Nilüfer
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,16,Bursa,1829,Nilüfer,yillik,1829,4,1,1,1,1,Bursa Nilüfer
Hayvansal Üretim,Canlý Hayvan Sayýsý,16,Bursa,1832,Osmangazi,yillik,1832,4,58,51,51,51,Bursa Osmangazi
Hayvansal Üretim,Diðer,16,Bursa,1832,Osmangazi,yillik,1832,4,443,450,457,441,Bursa Osmangazi
Hayvansal Üretim,Kýrkýlan Hayvan,16,Bursa,1832,Osmangazi,yillik,1832,4,3,3,3,3,Bursa Osmangazi
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,16,Bursa,1832,Osmangazi,yillik,1832,4,3,3,3,3,Bursa Osmangazi
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,16,Bursa,1832,Osmangazi,yillik,1832,4,1,1,1,1,Bursa Osmangazi
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,16,Bursa,1832,Osmangazi,yillik,1832,4,1,1,1,1,Bursa Osmangazi
Hayvansal Üretim,Canlý Hayvan Sayýsý,16,Bursa,1859,Yýldýrým,yillik,1859,4,58,51,51,51,Bursa Yýldýrým
Hayvansal Üretim,Diðer,16,Bursa,1859,Yýldýrým,yillik,1859,4,294,303,309,283,Bursa Yýldýrým
Hayvansal Üretim,Kýrkýlan Hayvan,16,Bursa,1859,Yýldýrým,yillik,1859,4,3,3,3,3,Bursa Yýldýrým
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,16,Bursa,1859,Yýldýrým,yillik,1859,4,3,3,3,3,Bursa Yýldýrým
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,16,Bursa,1859,Yýldýrým,yillik,1859,4,1,1,1,1,Bursa Yýldýrým
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,16,Bursa,1859,Yýldýrým,yillik,1859,4,1,1,1,1,Bursa Yýldýrým
Hayvansal Üretim,Canlý Hayvan Sayýsý,16,Bursa,1935,Gürsu,yillik,1935,4,58,51,51,51,Bursa Gürsu
Hayvansal Üretim,Diðer,16,Bursa,1935,Gürsu,yillik,1935,4,328,334,339,347,Bursa Gürsu
Hayvansal Üretim,Kýrkýlan Hayvan,16,Bursa,1935,Gürsu,yillik,1935,4,3,3,3,3,Bursa Gürsu
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,16,Bursa,1935,Gürsu,yillik,1935,4,3,3,3,3,Bursa Gürsu
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,16,Bursa,1935,Gürsu,yillik,1935,4,1,1,1,1,Bursa Gürsu
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,16,Bursa,1935,Gürsu,yillik,1935,4,1,1,1,1,Bursa Gürsu
Hayvansal Üretim,Canlý Hayvan Sayýsý,16,Bursa,1960,Kestel,yillik,1960,4,58,51,51,51,Bursa Kestel
Hayvansal Üretim,Diðer,16,Bursa,1960,Kestel,yillik,1960,4,457,474,467,468,Bursa Kestel
Hayvansal Üretim,Kýrkýlan Hayvan,16,Bursa,1960,Kestel,yillik,1960,4,3,3,3,3,Bursa Kestel
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,16,Bursa,1960,Kestel,yillik,1960,4,3,3,3,3,Bursa Kestel
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,16,Bursa,1960,Kestel,yillik,1960,4,1,1,1,1,Bursa Kestel
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,16,Bursa,1960,Kestel,yillik,1960,4,1,1,1,1,Bursa Kestel
Hayvansal Üretim,Canlý Hayvan Sayýsý,17,Çanakkale,1160,Ayvacýk,yillik,1160,4,61,54,54,54,Çanakkale Ayvacýk
Hayvansal Üretim,Diðer,17,Çanakkale,1160,Ayvacýk,yillik,1160,4,441,435,443,450,Çanakkale Ayvacýk
Hayvansal Üretim,Kýrkýlan Hayvan,17,Çanakkale,1160,Ayvacýk,yillik,1160,4,2,2,2,3,Çanakkale Ayvacýk
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,17,Çanakkale,1160,Ayvacýk,yillik,1160,4,3,3,3,3,Çanakkale Ayvacýk
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,17,Çanakkale,1160,Ayvacýk,yillik,1160,4,1,1,1,1,Çanakkale Ayvacýk
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,17,Çanakkale,1160,Ayvacýk,yillik,1160,4,1,1,1,1,Çanakkale Ayvacýk
Hayvansal Üretim,Canlý Hayvan Sayýsý,17,Çanakkale,1180,Bayramiç,yillik,1180,4,60,54,54,54,Çanakkale Bayramiç
Hayvansal Üretim,Diðer,17,Çanakkale,1180,Bayramiç,yillik,1180,4,519,536,544,548,Çanakkale Bayramiç
Hayvansal Üretim,Kýrkýlan Hayvan,17,Çanakkale,1180,Bayramiç,yillik,1180,4,3,3,3,3,Çanakkale Bayramiç
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,17,Çanakkale,1180,Bayramiç,yillik,1180,4,3,3,3,3,Çanakkale Bayramiç
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,17,Çanakkale,1180,Bayramiç,yillik,1180,4,1,1,1,1,Çanakkale Bayramiç
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,17,Çanakkale,1180,Bayramiç,yillik,1180,4,1,1,1,1,Çanakkale Bayramiç
Hayvansal Üretim,Canlý Hayvan Sayýsý,17,Çanakkale,1190,Biga,yillik,1190,4,61,54,54,54,Çanakkale Biga
Hayvansal Üretim,Diðer,17,Çanakkale,1190,Biga,yillik,1190,4,545,550,558,558,Çanakkale Biga
Hayvansal Üretim,Kýrkýlan Hayvan,17,Çanakkale,1190,Biga,yillik,1190,4,3,3,3,3,Çanakkale Biga
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,17,Çanakkale,1190,Biga,yillik,1190,4,3,3,3,3,Çanakkale Biga
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,17,Çanakkale,1190,Biga,yillik,1190,4,1,1,1,1,Çanakkale Biga
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,17,Çanakkale,1190,Biga,yillik,1190,4,1,1,1,1,Çanakkale Biga
Hayvansal Üretim,Canlý Hayvan Sayýsý,17,Çanakkale,1205,Bozcaada,yillik,1205,4,60,53,53,53,Çanakkale Bozcaada
Hayvansal Üretim,Diðer,17,Çanakkale,1205,Bozcaada,yillik,1205,4,234,236,237,241,Çanakkale Bozcaada
Hayvansal Üretim,Kýrkýlan Hayvan,17,Çanakkale,1205,Bozcaada,yillik,1205,4,3,3,3,3,Çanakkale Bozcaada
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,17,Çanakkale,1205,Bozcaada,yillik,1205,4,3,3,3,3,Çanakkale Bozcaada
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,17,Çanakkale,1205,Bozcaada,yillik,1205,4,1,1,1,1,Çanakkale Bozcaada
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,17,Çanakkale,1205,Bozcaada,yillik,1205,4,1,1,1,1,Çanakkale Bozcaada
Hayvansal Üretim,Canlý Hayvan Sayýsý,17,Çanakkale,1229,Çan,yillik,1229,4,61,54,54,54,Çanakkale Çan
Hayvansal Üretim,Diðer,17,Çanakkale,1229,Çan,yillik,1229,4,452,454,471,466,Çanakkale Çan
Hayvansal Üretim,Kýrkýlan Hayvan,17,Çanakkale,1229,Çan,yillik,1229,4,2,2,3,3,Çanakkale Çan
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,17,Çanakkale,1229,Çan,yillik,1229,4,3,3,3,3,Çanakkale Çan
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,17,Çanakkale,1229,Çan,yillik,1229,4,1,1,1,1,Çanakkale Çan
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,17,Çanakkale,1229,Çan,yillik,1229,4,1,1,1,1,Çanakkale Çan
Hayvansal Üretim,Canlý Hayvan Sayýsý,17,Çanakkale,1230,Merkez,yillik,1230,4,61,54,54,54,Çanakkale Merkez
Hayvansal Üretim,Diðer,17,Çanakkale,1230,Merkez,yillik,1230,4,553,561,568,568,Çanakkale Merkez
Hayvansal Üretim,Kýrkýlan Hayvan,17,Çanakkale,1230,Merkez,yillik,1230,4,2,3,3,3,Çanakkale Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,17,Çanakkale,1230,Merkez,yillik,1230,4,3,3,3,3,Çanakkale Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,17,Çanakkale,1230,Merkez,yillik,1230,4,1,1,1,1,Çanakkale Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,17,Çanakkale,1230,Merkez,yillik,1230,4,1,1,1,1,Çanakkale Merkez
Hayvansal Üretim,Canlý Hayvan Sayýsý,17,Çanakkale,1293,Eceabat,yillik,1293,4,60,53,53,53,Çanakkale Eceabat
Hayvansal Üretim,Diðer,17,Çanakkale,1293,Eceabat,yillik,1293,4,425,429,423,419,Çanakkale Eceabat
Hayvansal Üretim,Kýrkýlan Hayvan,17,Çanakkale,1293,Eceabat,yillik,1293,4,3,3,3,2,Çanakkale Eceabat
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,17,Çanakkale,1293,Eceabat,yillik,1293,4,3,3,3,3,Çanakkale Eceabat
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,17,Çanakkale,1293,Eceabat,yillik,1293,4,1,1,1,1,Çanakkale Eceabat
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,17,Çanakkale,1293,Eceabat,yillik,1293,4,1,1,1,1,Çanakkale Eceabat
Hayvansal Üretim,Canlý Hayvan Sayýsý,17,Çanakkale,1326,Ezine,yillik,1326,4,61,54,54,54,Çanakkale Ezine
Hayvansal Üretim,Diðer,17,Çanakkale,1326,Ezine,yillik,1326,4,470,480,479,471,Çanakkale Ezine
Hayvansal Üretim,Kýrkýlan Hayvan,17,Çanakkale,1326,Ezine,yillik,1326,4,3,3,3,3,Çanakkale Ezine
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,17,Çanakkale,1326,Ezine,yillik,1326,4,3,3,3,3,Çanakkale Ezine
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,17,Çanakkale,1326,Ezine,yillik,1326,4,1,1,1,1,Çanakkale Ezine
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,17,Çanakkale,1326,Ezine,yillik,1326,4,1,1,1,1,Çanakkale Ezine
Hayvansal Üretim,Canlý Hayvan Sayýsý,17,Çanakkale,1340,Gelibolu,yillik,1340,4,60,53,53,53,Çanakkale Gelibolu
Hayvansal Üretim,Diðer,17,Çanakkale,1340,Gelibolu,yillik,1340,4,468,475,485,479,Çanakkale Gelibolu
Hayvansal Üretim,Kýrkýlan Hayvan,17,Çanakkale,1340,Gelibolu,yillik,1340,4,3,3,3,3,Çanakkale Gelibolu
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,17,Çanakkale,1340,Gelibolu,yillik,1340,4,3,3,3,3,Çanakkale Gelibolu
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,17,Çanakkale,1340,Gelibolu,yillik,1340,4,1,1,1,1,Çanakkale Gelibolu
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,17,Çanakkale,1340,Gelibolu,yillik,1340,4,1,1,1,1,Çanakkale Gelibolu
Hayvansal Üretim,Canlý Hayvan Sayýsý,17,Çanakkale,1408,Gökçeada,yillik,1408,4,60,53,53,53,Çanakkale Gökçeada
Hayvansal Üretim,Diðer,17,Çanakkale,1408,Gökçeada,yillik,1408,4,324,341,350,367,Çanakkale Gökçeada
Hayvansal Üretim,Kýrkýlan Hayvan,17,Çanakkale,1408,Gökçeada,yillik,1408,4,3,3,3,3,Çanakkale Gökçeada
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,17,Çanakkale,1408,Gökçeada,yillik,1408,4,3,3,3,3,Çanakkale Gökçeada
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,17,Çanakkale,1408,Gökçeada,yillik,1408,4,1,1,1,1,Çanakkale Gökçeada
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,17,Çanakkale,1408,Gökçeada,yillik,1408,4,1,1,1,1,Çanakkale Gökçeada
Hayvansal Üretim,Canlý Hayvan Sayýsý,17,Çanakkale,1503,Lapseki,yillik,1503,4,60,53,53,53,Çanakkale Lapseki
Hayvansal Üretim,Diðer,17,Çanakkale,1503,Lapseki,yillik,1503,4,517,523,525,528,Çanakkale Lapseki
Hayvansal Üretim,Kýrkýlan Hayvan,17,Çanakkale,1503,Lapseki,yillik,1503,4,3,3,3,3,Çanakkale Lapseki
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,17,Çanakkale,1503,Lapseki,yillik,1503,4,3,3,3,3,Çanakkale Lapseki
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,17,Çanakkale,1503,Lapseki,yillik,1503,4,1,1,1,1,Çanakkale Lapseki
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,17,Çanakkale,1503,Lapseki,yillik,1503,4,1,1,1,1,Çanakkale Lapseki
Hayvansal Üretim,Canlý Hayvan Sayýsý,17,Çanakkale,1722,Yenice,yillik,1722,4,61,54,54,54,Çanakkale Yenice
Hayvansal Üretim,Diðer,17,Çanakkale,1722,Yenice,yillik,1722,4,442,450,464,444,Çanakkale Yenice
Hayvansal Üretim,Kýrkýlan Hayvan,17,Çanakkale,1722,Yenice,yillik,1722,4,3,3,3,3,Çanakkale Yenice
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,17,Çanakkale,1722,Yenice,yillik,1722,4,3,3,3,3,Çanakkale Yenice
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,17,Çanakkale,1722,Yenice,yillik,1722,4,1,1,1,1,Çanakkale Yenice
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,17,Çanakkale,1722,Yenice,yillik,1722,4,1,1,1,1,Çanakkale Yenice
Hayvansal Üretim,Canlý Hayvan Sayýsý,18,Çankýrý,1232,Merkez,yillik,1232,4,58,56,56,56,Çankýrý Merkez
Hayvansal Üretim,Diðer,18,Çankýrý,1232,Merkez,yillik,1232,4,400,409,418,407,Çankýrý Merkez
Hayvansal Üretim,Kýrkýlan Hayvan,18,Çankýrý,1232,Merkez,yillik,1232,4,4,4,4,4,Çankýrý Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,18,Çankýrý,1232,Merkez,yillik,1232,4,3,3,3,3,Çankýrý Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,18,Çankýrý,1232,Merkez,yillik,1232,4,1,1,1,1,Çankýrý Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,18,Çankýrý,1232,Merkez,yillik,1232,4,1,1,1,1,Çankýrý Merkez
Hayvansal Üretim,Canlý Hayvan Sayýsý,18,Çankýrý,1248,Çerkeþ,yillik,1248,4,58,56,56,56,Çankýrý Çerkeþ
Hayvansal Üretim,Diðer,18,Çankýrý,1248,Çerkeþ,yillik,1248,4,263,284,287,297,Çankýrý Çerkeþ
Hayvansal Üretim,Kýrkýlan Hayvan,18,Çankýrý,1248,Çerkeþ,yillik,1248,4,4,4,4,4,Çankýrý Çerkeþ
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,18,Çankýrý,1248,Çerkeþ,yillik,1248,4,3,3,3,3,Çankýrý Çerkeþ
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,18,Çankýrý,1248,Çerkeþ,yillik,1248,4,1,1,1,1,Çankýrý Çerkeþ
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,18,Çankýrý,1248,Çerkeþ,yillik,1248,4,1,1,1,1,Çankýrý Çerkeþ
Hayvansal Üretim,Canlý Hayvan Sayýsý,18,Çankýrý,1300,Eldivan,yillik,1300,4,58,56,56,56,Çankýrý Eldivan
Hayvansal Üretim,Diðer,18,Çankýrý,1300,Eldivan,yillik,1300,4,296,309,333,335,Çankýrý Eldivan
Hayvansal Üretim,Kýrkýlan Hayvan,18,Çankýrý,1300,Eldivan,yillik,1300,4,4,4,4,4,Çankýrý Eldivan
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,18,Çankýrý,1300,Eldivan,yillik,1300,4,3,3,3,3,Çankýrý Eldivan
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,18,Çankýrý,1300,Eldivan,yillik,1300,4,1,1,1,1,Çankýrý Eldivan
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,18,Çankýrý,1300,Eldivan,yillik,1300,4,1,1,1,1,Çankýrý Eldivan
Hayvansal Üretim,Canlý Hayvan Sayýsý,18,Çankýrý,1399,Ilgaz,yillik,1399,4,58,56,56,56,Çankýrý Ilgaz
